OBJECTID,ZIP_CODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
19595,88201,19595,97,0.851862833,0,0.713695526,0.713695526,0.420295256,0.160600976,40.76863983
19596,88203,19596,11,0.096603002,0,0.397589773,0.397589773,0.221976321,0.12725175,2.441739529
19597,88210,19597,40,0.351283642,0,0.56227684,0.56227684,0.27518168,0.129253821,11.00726719
19598,88213,19598,5,0.043910455,0.296345919,0.468564063,0.172218144,0.381656116,0.060283964,1.908280581
19599,88220,19599,53,0.465450826,0,0.675772667,0.675772667,0.323032953,0.170405614,17.12074652
19600,88230,19600,6,0.052692546,0.093712814,0.397589773,0.303876959,0.235700723,0.108510511,1.414204337
19601,88231,19601,6,0.052692546,0.28113842,0.337886333,0.056747913,0.298200155,0.019006634,1.789200932
19602,88232,19602,13,0.114167184,0.187425628,0.570032775,0.382607147,0.371269691,0.142254895,4.826505989
19603,88240,19603,13,0.114167184,0.093712814,0.468564063,0.374851249,0.256922004,0.119920779,3.339986056
19604,88242,19604,1,0.008782091,0,0,0,0,0,0
19605,88250,19605,10,0.087820911,0.28113842,0.662649632,0.381511211,0.482438362,0.132449314,4.824383616
19606,88252,19606,33,0.289809005,0,0.504658937,0.504658937,0.272324592,0.134849307,8.986711532
19607,88253,19607,9,0.07903882,0.093712814,0.386387825,0.292675011,0.232759457,0.096173004,2.09483511
19608,88256,19608,19,0.16685973,0.093712814,0.397589773,0.303876959,0.241242349,0.086236307,4.583604634
19609,88260,19609,34,0.298591096,0,0.468564063,0.468564063,0.249466985,0.130626717,8.481877483
19610,88264,19610,3,0.026346273,0.41909644,0.504658937,0.085562497,0.467199614,0.035732375,1.401598841
19611,88267,19611,26,0.228334368,0,0.397589773,0.397589773,0.216192713,0.101706941,5.621010527
19612,88301,19612,35,0.307373187,0,0.504658937,0.504658937,0.249802833,0.121987483,8.743099168
19613,88310,19613,18,0.158077639,0,0.477843463,0.477843463,0.259334423,0.141699238,4.668019615
19614,88312,19614,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
19615,88316,19615,42,0.368847824,0.187425628,0.795179546,0.607753918,0.502139486,0.153121899,21.0898584
19616,88317,19616,115,1.009940472,0.187425628,1.068490505,0.881064877,0.588566661,0.224470646,67.68516603
19617,88318,19617,36,0.316155278,0.337886333,0.863989413,0.526103079,0.65199506,0.145194554,23.47182217
19618,88321,19618,11,0.096603002,0.468564063,0.755536854,0.286972791,0.610202218,0.082945263,6.712224394
19619,88324,19619,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
19620,88336,19620,2,0.017564182,0.296345919,0.386387825,0.090041906,0.341366872,0.045020953,0.682733744
19621,88337,19621,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
19622,88339,19622,15,0.131731366,0.397589773,0.662649632,0.265059859,0.534633575,0.075712342,8.019503623
19623,88340,19623,18,0.158077639,0,0.386387825,0.386387825,0.18011819,0.100021051,3.242127411
19624,88341,19624,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
19625,88343,19625,4,0.035128364,0.374851257,0.56227684,0.187425584,0.445135854,0.077702543,1.780543417
19626,88344,19626,13,0.114167184,0.504658937,0.795179546,0.290520608,0.647897138,0.080613167,8.422662795
19627,88345,19627,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19628,88346,19628,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
19629,88347,19629,2,0.017564182,0.296345919,0.386387825,0.090041906,0.341366872,0.045020953,0.682733744
19630,88348,19630,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
19631,88351,19631,15,0.131731366,0.374851257,0.592691839,0.217840582,0.472719842,0.065458731,7.090797633
19632,88352,19632,26,0.228334368,0.093712814,0.546434879,0.452722065,0.317276,0.123255772,8.249175988
19633,88353,19633,26,0.228334368,0.28113842,0.795179546,0.514041126,0.531790425,0.129627758,13.82655105
19634,88354,19634,4,0.035128364,0.468564063,0.592691839,0.124127775,0.524008639,0.045285867,2.096034557
19635,88401,19635,30,0.263462732,0,0.41909644,0.41909644,0.22012067,0.100469714,6.603620097
19636,88410,19636,9,0.07903882,0.374851257,0.662649632,0.287798375,0.545855648,0.097029878,4.912700832
19637,88411,19637,3,0.026346273,0.468564063,0.570032775,0.101468712,0.53362456,0.046113554,1.600873679
19638,88414,19638,1,0.008782091,0.477843463,0.477843463,0,0.477843463,0,0.477843463
19639,88415,19639,38,0.33371946,0,0.56227684,0.56227684,0.285289101,0.139187163,10.84098586
19640,88416,19640,33,0.289809005,0.187425628,0.592691839,0.40526621,0.382477115,0.098284799,12.62174478
19641,88417,19641,15,0.131731366,0.187425628,0.477843463,0.290417835,0.37527994,0.081878558,5.629199103
19642,88418,19642,10,0.087820911,0.468564063,0.628644645,0.160080582,0.551694757,0.054827657,5.516947567
19643,88419,19643,9,0.07903882,0.468564063,0.662649632,0.194085568,0.586903794,0.062451759,5.282134145
19644,88421,19644,12,0.105385093,0.337886333,0.592691839,0.254805505,0.46653345,0.069470697,5.598401397
19645,88422,19645,10,0.087820911,0.337886333,0.56227684,0.224390507,0.471303451,0.066715828,4.713034511
19646,88424,19646,28,0.24589855,0.093712814,0.592691839,0.498979025,0.396024022,0.113346899,11.08867262
19647,88426,19647,9,0.07903882,0.468564063,0.755536854,0.286972791,0.627860404,0.093764171,5.650743634
19648,88427,19648,5,0.043910455,0.296345919,0.477843463,0.181497544,0.383511996,0.063012022,1.917559981
19649,88430,19649,10,0.087820911,0.570032775,0.755536854,0.185504079,0.662499684,0.060922547,6.624996841
19650,88431,19650,2,0.017564182,0.468564063,0.504658937,0.036094874,0.4866115,0.018047437,0.973223001
19651,88434,19651,18,0.158077639,0.20954822,0.682239592,0.472691372,0.453740694,0.132570031,8.167332485
19652,88435,19652,33,0.289809005,0,0.337886333,0.337886333,0.210579212,0.08217175,6.94911401
19653,88436,19653,8,0.070256728,0.187425628,0.504658937,0.317233309,0.325801145,0.101075813,2.606409162
19654,88439,19654,19,0.16685973,0.28113842,0.570032775,0.288894355,0.420451473,0.081975851,7.988577992
19655,89001,19655,104,0.91333747,0.41909644,1.364479184,0.945382744,0.943939459,0.249006176,98.16970378
19656,89005,19656,9,0.07903882,0,0.20954822,0.20954822,0.119522453,0.057258762,1.075702079
19657,89008,19657,90,0.790388195,0,0.628644645,0.628644645,0.331006937,0.128476465,29.79062436
19658,89011,19658,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19659,89013,19659,45,0.395194098,0.093712814,0.937128127,0.843415312,0.492580546,0.235722687,22.16612458
19660,89014,19660,1,0.008782091,0,0,0,0,0,0
19661,89015,19661,1,0.008782091,0,0,0,0,0,0
19662,89017,19662,40,0.351283642,0.374851257,0.955686927,0.58083567,0.691432025,0.173106102,27.65728098
19663,89018,19663,61,0.535707555,0.093712814,0.628644645,0.534931831,0.365842374,0.143156581,22.31638482
19664,89019,19664,10,0.087820911,0.187425628,0.397589773,0.210164145,0.302107608,0.066751641,3.021076083
19665,89020,19665,178,1.563212208,0.187425628,1.305268407,1.117842779,0.782325931,0.257121204,139.2540157
19666,89021,19666,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19667,89027,19667,1,0.008782091,0,0,0,0,0,0
19668,89029,19668,7,0.061474637,0,0.296345919,0.296345919,0.144753618,0.088892248,1.013275325
19669,89031,19669,1,0.008782091,0,0,0,0,0,0
19670,89039,19670,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
19671,89040,19671,74,0.649874738,0,0.546434879,0.546434879,0.233423716,0.116764345,17.273355
19672,89043,19672,86,0.755259831,0.132529929,0.996180832,0.863650903,0.605914283,0.196157972,52.10862836
19673,89044,19673,7,0.061474637,0.093712814,0.20954822,0.115835406,0.145741491,0.050956087,1.02019044
19674,89045,19674,18,0.158077639,0.56227684,1.128451705,0.566174865,0.832103282,0.166540048,14.97785908
19675,89046,19675,30,0.263462732,0,0.386387825,0.386387825,0.199304958,0.08080767,5.979148746
19676,89047,19676,38,0.33371946,0.41909644,0.806148112,0.387051672,0.616217931,0.094860664,23.41628137
19677,89048,19677,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19678,89049,19678,303,2.660973591,0,1.39314115,1.39314115,0.771332925,0.278281639,233.7138762
19679,89052,19679,1,0.008782091,0,0,0,0,0,0
19680,89054,19680,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
19681,89060,19681,5,0.043910455,0,0.187425628,0.187425628,0.101476237,0.061269238,0.507381186
19682,89101,19682,1,0.008782091,0,0,0,0,0,0
19683,89107,19683,1,0.008782091,0,0,0,0,0,0
19684,89110,19684,1,0.008782091,0,0,0,0,0,0
19685,89115,19685,1,0.008782091,0,0,0,0,0,0
19686,89118,19686,1,0.008782091,0,0,0,0,0,0
19687,89119,19687,1,0.008782091,0,0,0,0,0,0
19688,89124,19688,23,0.201988094,0.093712814,0.397589773,0.303876959,0.221911995,0.085240308,5.103975892
19689,89130,19689,1,0.008782091,0,0,0,0,0,0
19690,89144,19690,1,0.008782091,0,0,0,0,0,0
19691,89149,19691,1,0.008782091,0,0,0,0,0,0
19692,89161,19692,5,0.043910455,0,0.20954822,0.20954822,0.124643318,0.074438313,0.623216592
19693,89178,19693,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19694,89191,19694,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19695,89301,19695,218,1.914495851,0,1.128451705,1.128451705,0.522076478,0.23086808,113.8126722
19696,89310,19696,127,1.115325564,0.132529929,1.325299263,1.192769334,0.809768544,0.287990732,102.840605
19697,89311,19697,51,0.447886644,0.374851257,0.937128127,0.56227687,0.637106344,0.139370846,32.49242353
19698,89316,19698,84,0.737695649,0,0.675772667,0.675772667,0.384741506,0.147516324,32.31828646
19699,89317,19699,14,0.122949275,0.296345919,0.628644645,0.332298726,0.472044696,0.092976518,6.60862574
19700,89403,19700,6,0.052692546,0.187425628,0.337886333,0.150460705,0.26290073,0.051025611,1.57740438
19701,89404,19701,83,0.728913558,0.386387825,1.427391052,1.041003227,0.961639502,0.255948427,79.81607866
19702,89405,19702,40,0.351283642,0.093712814,0.628644645,0.534931831,0.404744098,0.145824492,16.18976393
19703,89406,19703,145,1.273403203,0,1.174218178,1.174218178,0.529133948,0.297186794,76.72442241
19704,89408,19704,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
19705,89409,19705,54,0.474232917,0.397589773,1.128451705,0.730861932,0.80641906,0.183618109,43.54662925
19706,89410,19706,7,0.061474637,0,0.187425628,0.187425628,0.104803418,0.053072335,0.733623929
19707,89412,19707,105,0.922119561,0,0.964832425,0.964832425,0.526717079,0.186753857,55.30529333
19708,89413,19708,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19709,89414,19709,47,0.41275828,0.187425628,0.77277565,0.585350022,0.413860223,0.139630331,19.45143048
19710,89415,19710,57,0.50057919,0,0.848605573,0.848605573,0.283769566,0.163898925,16.17486528
19711,89418,19711,66,0.57961801,0.132529929,0.675772667,0.543242738,0.454286544,0.118774757,29.98291191
19712,89419,19712,135,1.185582293,0,0.92770952,0.92770952,0.401799575,0.188510348,54.24294262
19713,89420,19713,54,0.474232917,0.265059859,0.755536854,0.490476996,0.507377447,0.128848335,27.39838216
19714,89423,19714,10,0.087820911,0,0.296345919,0.296345919,0.171351019,0.086738746,1.713510185
19715,89424,19715,8,0.070256728,0.187425628,0.386387825,0.198962197,0.287709817,0.062818841,2.301678538
19716,89425,19716,53,0.465450826,0.477843463,1.221865535,0.744022071,0.899134056,0.178850478,47.65410495
19717,89426,19717,46,0.403976189,0.386387825,1.132336259,0.745948434,0.825641222,0.193138659,37.97949621
19718,89427,19718,13,0.114167184,0,0.296345919,0.296345919,0.16608312,0.08686058,2.159080558
19719,89429,19719,9,0.07903882,0.093712814,0.296345919,0.202633105,0.239061053,0.065760525,2.151549481
19720,89430,19720,2,0.017564182,0.20954822,0.28113842,0.0715902,0.24534332,0.0357951,0.49068664
19721,89431,19721,1,0.008782091,0,0,0,0,0,0
19722,89434,19722,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19723,89436,19723,1,0.008782091,0,0,0,0,0,0
19724,89440,19724,7,0.061474637,0.093712814,0.265059859,0.171347044,0.180446815,0.050668651,1.263127707
19725,89442,19725,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
19726,89444,19726,6,0.052692546,0.093712814,0.296345919,0.202633105,0.197334405,0.059210692,1.18400643
19727,89445,19727,72,0.632310556,0,0.922964156,0.922964156,0.503667281,0.250436613,36.26404421
19728,89447,19728,33,0.289809005,0,0.468564063,0.468564063,0.238470214,0.109809223,7.869517058
19729,89449,19729,1,0.008782091,0,0,0,0,0,0
19730,89451,19730,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19731,89460,19731,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19732,89503,19732,1,0.008782091,0,0,0,0,0,0
19733,89506,19733,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
19734,89508,19734,5,0.043910455,0,0.28113842,0.28113842,0.168683057,0.109286973,0.843415283
19735,89510,19735,20,0.175641821,0.093712814,0.56227684,0.468564026,0.291616596,0.133079774,5.832331926
19736,89511,19736,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
19737,89521,19737,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
19738,89523,19738,1,0.008782091,0,0,0,0,0,0
19739,89701,19739,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19740,89703,19740,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19741,89704,19741,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19742,89705,19742,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19743,89706,19743,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
19744,89801,19744,45,0.395194098,0,0.600054801,0.600054801,0.390341635,0.160661995,17.56537359
19745,89815,19745,53,0.465450826,0,0.682239592,0.682239592,0.371842771,0.170070818,19.70766688
19746,89820,19746,43,0.377629915,0,0.468564063,0.468564063,0.231107874,0.100529262,9.937638588
19747,89821,19747,48,0.421540371,0,0.570032775,0.570032775,0.322882785,0.129870625,15.49837369
19748,89822,19748,20,0.175641821,0.20954822,0.592691839,0.383143619,0.382855964,0.115131939,7.657119274
19749,89823,19749,36,0.316155278,0.20954822,0.83819288,0.62864466,0.598831839,0.145691,21.55794622
19750,89825,19750,37,0.324937369,0.468564063,1.047741055,0.579176992,0.823294189,0.135445194,30.46188501
19751,89831,19751,107,0.939683743,0,0.978390455,0.978390455,0.542806725,0.234876862,58.08031956
19752,89833,19752,18,0.158077639,0.530119717,0.92770952,0.397589803,0.699899263,0.110380694,12.59818673
19753,89834,19753,20,0.175641821,0.374851257,0.731920481,0.357069224,0.54610045,0.110549622,10.92200899
19754,89835,19754,164,1.440262934,0.41909644,1.595871687,1.176775247,0.957713752,0.240772357,157.0650554
19755,89883,19755,47,0.41275828,0.955686927,1.595871687,0.64018476,1.275552138,0.16821864,59.9509505
19756,90008,19756,1,0.008782091,0,0,0,0,0,0
19757,90028,19757,1,0.008782091,0,0,0,0,0,0
19758,90040,19758,1,0.008782091,0,0,0,0,0,0
19759,90049,19759,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19760,90058,19760,1,0.008782091,0,0,0,0,0,0
19761,90065,19761,1,0.008782091,0,0,0,0,0,0
19762,90066,19762,1,0.008782091,0,0,0,0,0,0
19763,90210,19763,1,0.008782091,0,0,0,0,0,0
19764,90222,19764,1,0.008782091,0,0,0,0,0,0
19765,90242,19765,1,0.008782091,0,0,0,0,0,0
19766,90245,19766,1,0.008782091,0,0,0,0,0,0
19767,90250,19767,1,0.008782091,0,0,0,0,0,0
19768,90265,19768,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19769,90290,19769,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19770,90501,19770,1,0.008782091,0,0,0,0,0,0
19771,90601,19771,1,0.008782091,0,0,0,0,0,0
19772,90630,19772,1,0.008782091,0,0,0,0,0,0
19773,90631,19773,1,0.008782091,0,0,0,0,0,0
19774,90670,19774,1,0.008782091,0,0,0,0,0,0
19775,90704,19775,3,0.026346273,0.093712814,0.504658937,0.410946123,0.269306657,0.173007673,0.807919972
19776,90732,19776,1,0.008782091,0,0,0,0,0,0
19777,90745,19777,1,0.008782091,0,0,0,0,0,0
19778,90808,19778,1,0.008782091,0,0,0,0,0,0
19779,91001,19779,1,0.008782091,0,0,0,0,0,0
19780,91011,19780,1,0.008782091,0,0,0,0,0,0
19781,91042,19781,1,0.008782091,0,0,0,0,0,0
19782,91208,19782,1,0.008782091,0,0,0,0,0,0
19783,91301,19783,1,0.008782091,0,0,0,0,0,0
19784,91302,19784,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19785,91303,19785,1,0.008782091,0,0,0,0,0,0
19786,91307,19786,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19787,91311,19787,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19788,91320,19788,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
19789,91321,19789,1,0.008782091,0,0,0,0,0,0
19790,91340,19790,1,0.008782091,0,0,0,0,0,0
19791,91342,19791,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19792,91344,19792,1,0.008782091,0,0,0,0,0,0
19793,91360,19793,1,0.008782091,0,0,0,0,0,0
19794,91362,19794,1,0.008782091,0,0,0,0,0,0
19795,91381,19795,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19796,91384,19796,5,0.043910455,0.132529929,0.265059859,0.132529929,0.196397853,0.042725909,0.981989264
19797,91387,19797,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19798,91390,19798,5,0.043910455,0.093712814,0.20954822,0.115835406,0.151149304,0.041758155,0.755746521
19799,91406,19799,1,0.008782091,0,0,0,0,0,0
19800,91504,19800,1,0.008782091,0,0,0,0,0,0
19801,91605,19801,1,0.008782091,0,0,0,0,0,0
19802,91702,19802,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
19803,91706,19803,1,0.008782091,0,0,0,0,0,0
19804,91709,19804,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19805,91710,19805,1,0.008782091,0,0,0,0,0,0
19806,91724,19806,1,0.008782091,0,0,0,0,0,0
19807,91730,19807,1,0.008782091,0,0,0,0,0,0
19808,91745,19808,1,0.008782091,0,0,0,0,0,0
19809,91750,19809,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19810,91759,19810,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19811,91761,19811,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19812,91780,19812,1,0.008782091,0,0,0,0,0,0
19813,91786,19813,1,0.008782091,0,0,0,0,0,0
19814,91789,19814,1,0.008782091,0,0,0,0,0,0
19815,91801,19815,1,0.008782091,0,0,0,0,0,0
19816,91901,19816,3,0.026346273,0.187425628,0.28113842,0.093712792,0.226037423,0.039995351,0.678112268
19817,91905,19817,4,0.035128364,0.374851257,0.56227684,0.187425584,0.450339846,0.07595184,1.801359385
19818,91906,19818,7,0.061474637,0.296345919,0.504658937,0.208313018,0.418249701,0.06687874,2.927747905
19819,91911,19819,1,0.008782091,0,0,0,0,0,0
19820,91916,19820,4,0.035128364,0.265059859,0.337886333,0.072826475,0.291087992,0.029885858,1.16435197
19821,91917,19821,2,0.017564182,0.187425628,0.265059859,0.07763423,0.226242743,0.038817115,0.452485487
19822,91935,19822,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
19823,91942,19823,1,0.008782091,0,0,0,0,0,0
19824,91962,19824,3,0.026346273,0.296345919,0.386387825,0.090041906,0.340206693,0.036796053,1.020620078
19825,91963,19825,1,0.008782091,0.337886333,0.337886333,0,0.337886333,0,0.337886333
19826,91977,19826,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19827,91978,19827,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19828,92004,19828,18,0.158077639,0,0.265059859,0.265059859,0.171329211,0.06927394,3.083925791
19829,92010,19829,1,0.008782091,0,0,0,0,0,0
19830,92019,19830,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19831,92021,19831,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
19832,92024,19832,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19833,92025,19833,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19834,92026,19834,1,0.008782091,0,0,0,0,0,0
19835,92027,19835,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19836,92028,19836,4,0.035128364,0,0.187425628,0.187425628,0.103417093,0.068363476,0.413668372
19837,92029,19837,1,0.008782091,0,0,0,0,0,0
19838,92036,19838,10,0.087820911,0.093712814,0.504658937,0.410946123,0.278081115,0.118341194,2.780811153
19839,92040,19839,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
19840,92055,19840,3,0.026346273,0.093712814,0.187425628,0.093712814,0.124950419,0.044176644,0.374851257
19841,92057,19841,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19842,92058,19842,1,0.008782091,0,0,0,0,0,0
19843,92059,19843,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
19844,92064,19844,1,0.008782091,0,0,0,0,0,0
19845,92065,19845,4,0.035128364,0.093712814,0.296345919,0.202633105,0.183034221,0.077575013,0.732136883
19846,92066,19846,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
19847,92070,19847,4,0.035128364,0.20954822,0.296345919,0.086797699,0.267042745,0.033770078,1.06817098
19848,92071,19848,1,0.008782091,0,0,0,0,0,0
19849,92082,19849,5,0.043910455,0,0.187425628,0.187425628,0.101476237,0.061269238,0.507381186
19850,92084,19850,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19851,92086,19851,5,0.043910455,0.187425628,0.337886333,0.150460705,0.265510404,0.05721701,1.327552021
19852,92110,19852,1,0.008782091,0,0,0,0,0,0
19853,92113,19853,1,0.008782091,0,0,0,0,0,0
19854,92121,19854,1,0.008782091,0,0,0,0,0,0
19855,92124,19855,1,0.008782091,0,0,0,0,0,0
19856,92129,19856,1,0.008782091,0,0,0,0,0,0
19857,92130,19857,1,0.008782091,0,0,0,0,0,0
19858,92135,19858,1,0.008782091,0,0,0,0,0,0
19859,92145,19859,1,0.008782091,0,0,0,0,0,0
19860,92201,19860,1,0.008782091,0,0,0,0,0,0
19861,92210,19861,1,0.008782091,0,0,0,0,0,0
19862,92220,19862,5,0.043910455,0,0.20954822,0.20954822,0.087158193,0.080341742,0.435790963
19863,92225,19863,13,0.114167184,0,0.296345919,0.296345919,0.165330858,0.080268177,2.149301149
19864,92227,19864,9,0.07903882,0,0.20954822,0.20954822,0.125621975,0.061113648,1.130597778
19865,92230,19865,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
19866,92231,19866,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
19867,92233,19867,7,0.061474637,0.093712814,0.296345919,0.202633105,0.220397012,0.064169325,1.542779081
19868,92234,19868,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19869,92236,19869,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19870,92239,19870,106,0.930901652,0.093712814,0.800682604,0.70696979,0.468656737,0.177189467,49.67761415
19871,92240,19871,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
19872,92241,19872,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
19873,92242,19873,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
19874,92243,19874,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
19875,92249,19875,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19876,92250,19876,5,0.043910455,0.093712814,0.187425628,0.093712814,0.127982223,0.034419955,0.639911115
19877,92251,19877,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
19878,92252,19878,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
19879,92253,19879,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19880,92254,19880,4,0.035128364,0.337886333,0.546434879,0.208548546,0.437618762,0.078018325,1.750475049
19881,92256,19881,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
19882,92257,19882,4,0.035128364,0.337886333,0.468564063,0.13067773,0.402983665,0.047627447,1.611934662
19883,92259,19883,5,0.043910455,0.28113842,0.477843463,0.196705043,0.397757006,0.071667714,1.988785028
19884,92262,19884,1,0.008782091,0,0,0,0,0,0
19885,92264,19885,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19886,92267,19886,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
19887,92270,19887,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19888,92274,19888,32,0.281026914,0.132529929,0.504658937,0.372129008,0.319349756,0.091327709,10.21919219
19889,92276,19889,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
19890,92277,19890,31,0.272244823,0,0.662649632,0.662649632,0.330462343,0.196656351,10.24433263
19891,92278,19891,23,0.201988094,0.132529929,0.592691839,0.460161909,0.337794297,0.123836165,7.769268826
19892,92280,19892,19,0.16685973,0.187425628,0.731920481,0.544494852,0.486743246,0.158609891,9.248121679
19893,92281,19893,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
19894,92282,19894,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
19895,92283,19895,56,0.491797099,0,0.504658937,0.504658937,0.297318945,0.121618315,16.64986092
19896,92284,19896,5,0.043910455,0.132529929,0.296345919,0.16381599,0.224439123,0.063843891,1.122195616
19897,92285,19897,13,0.114167184,0.20954822,0.468564063,0.259015843,0.345720946,0.069118667,4.494372293
19898,92301,19898,8,0.070256728,0.093712814,0.265059859,0.171347044,0.19378877,0.055345142,1.550310157
19899,92304,19899,15,0.131731366,0.386387825,0.755536854,0.369149029,0.562120752,0.100640813,8.431811273
19900,92305,19900,4,0.035128364,0.093712814,0.20954822,0.115835406,0.161334796,0.050128638,0.645339184
19901,92307,19901,4,0.035128364,0.093712814,0.28113842,0.187425606,0.173701698,0.070399452,0.694806792
19902,92308,19902,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
19903,92309,19903,87,0.764041922,0.374851257,0.922964156,0.548112899,0.6219144,0.143985046,54.10655278
19904,92310,19904,37,0.324937369,0,0.468564063,0.468564063,0.26369084,0.114307772,9.756561093
19905,92311,19905,13,0.114167184,0,0.28113842,0.28113842,0.143819212,0.070617009,1.869649753
