OBJECTID,ZCTA5CE10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1194,56132,1194,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
1195,56134,1195,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
1196,56136,1196,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
1197,56137,1197,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
1198,56138,1198,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1199,56139,1199,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1200,56141,1200,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1201,56142,1201,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
1202,56143,1202,6,0.052692546,0,0.132529929,0.132529929,0.084563531,0.040386887,0.507381186
1203,56144,1203,1,0.008782091,0,0,0,0,0,0
1204,56145,1204,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1205,56147,1205,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1206,56149,1206,4,0.035128364,0.093712814,0.132529929,0.038817115,0.103417093,0.016808304,0.413668372
1207,56150,1207,7,0.061474637,0,0.132529929,0.132529929,0.072483027,0.047683517,0.507381186
1208,56151,1208,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
1209,56152,1209,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
1210,56155,1210,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1211,56156,1211,8,0.070256728,0,0.132529929,0.132529929,0.086850852,0.03519973,0.694806814
1212,56157,1212,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1213,56158,1213,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1214,56159,1214,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
1215,56160,1215,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1216,56162,1216,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
1217,56164,1217,11,0.096603002,0,0.132529929,0.132529929,0.087260607,0.04434016,0.959866673
1218,64641,1218,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1219,64642,1219,4,0.035128364,0.187425628,0.265059859,0.07763423,0.217895482,0.02868904,0.871581927
1220,64643,1220,3,0.026346273,0.20954822,0.337886333,0.128338113,0.270831471,0.052552523,0.812494412
1221,64644,1221,3,0.026346273,0.187425628,0.296345919,0.108920291,0.254969989,0.048162901,0.764909968
1222,64645,1222,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
1223,64646,1223,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1224,64647,1224,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
1225,64648,1225,3,0.026346273,0.20954822,0.296345919,0.086797699,0.238480786,0.040916828,0.715442359
1226,64649,1226,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1227,64650,1227,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1228,58801,1228,29,0.254680641,0,0.468564063,0.468564063,0.225775453,0.110982276,6.547488123
1229,64651,1229,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1230,64652,1230,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1231,58830,1231,11,0.096603002,0.20954822,0.397589773,0.188041553,0.324493426,0.057293923,3.569427684
1232,64653,1232,3,0.026346273,0.132529929,0.296345919,0.16381599,0.212808023,0.066917309,0.638424069
1233,41566,1233,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1234,41568,1234,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1235,41572,1235,1,0.008782091,0,0,0,0,0,0
1236,12180,1236,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
1237,12182,1237,1,0.008782091,0,0,0,0,0,0
1238,12184,1238,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
1239,12186,1239,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1240,12187,1240,1,0.008782091,0,0,0,0,0,0
1241,12188,1241,1,0.008782091,0,0,0,0,0,0
1242,12189,1242,1,0.008782091,0,0,0,0,0,0
1243,12190,1243,7,0.061474637,0.28113842,0.477843463,0.196705043,0.356434903,0.068450885,2.495044321
1244,12192,1244,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1245,12193,1245,2,0.017564182,0.20954822,0.296345919,0.086797699,0.25294707,0.04339885,0.505894139
1246,12194,1246,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1247,94923,1247,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1248,94924,1248,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1249,94931,1249,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1250,94937,1250,2,0.017564182,0.28113842,0.296345919,0.015207499,0.28874217,0.00760375,0.577484339
1251,94938,1251,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1252,94939,1252,1,0.008782091,0,0,0,0,0,0
1253,94945,1253,1,0.008782091,0,0,0,0,0,0
1254,94946,1254,2,0.017564182,0,0.132529929,0.132529929,0.066264965,0.066264965,0.132529929
1255,94947,1255,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1256,94951,1256,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1257,20184,1257,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
1258,43123,1258,2,0.017564182,0,0,0,0,0,0
1259,37128,1259,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1260,20186,1260,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
1261,49508,1261,1,0.008782091,0,0,0,0,0,0
1262,59715,1262,16,0.140513457,0,0.41909644,0.41909644,0.210910144,0.130351639,3.374562308
1263,43125,1263,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1264,20187,1264,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1265,59716,1265,14,0.122949275,0.20954822,0.468564063,0.259015843,0.36861413,0.072555982,5.160597816
1266,43128,1266,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1267,49519,1267,1,0.008782091,0,0,0,0,0,0
1268,37129,1268,3,0.026346273,0,0.093712814,0.093712814,0.031237605,0.044176644,0.093712814
1269,20198,1269,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1270,93021,1270,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1271,93023,1271,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
1272,93030,1272,1,0.008782091,0,0,0,0,0,0
1273,93033,1273,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1274,93040,1274,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1275,93042,1275,1,0.008782091,1.009317875,1.009317875,0,1.009317875,0,1.009317875
1276,76678,1276,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
1277,76679,1277,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1278,76680,1278,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1279,76681,1279,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
1280,76682,1280,4,0.035128364,0.132529929,0.20954822,0.077018291,0.179232351,0.028436015,0.716929406
1281,76687,1281,3,0.026346273,0.187425628,0.20954822,0.022122592,0.202174023,0.01042869,0.606522068
1282,76689,1282,6,0.052692546,0.093712814,0.20954822,0.115835406,0.150725839,0.046522186,0.904355034
1283,76690,1283,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
1284,76691,1284,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
1285,76692,1285,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
1286,76693,1286,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1287,23175,1287,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
1288,23176,1288,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1289,43917,1289,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1290,23177,1290,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1291,23181,1291,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
1292,43920,1292,1,0.008782091,0,0,0,0,0,0
1293,43930,1293,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1294,43932,1294,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1295,43933,1295,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
1296,23185,1296,4,0.035128364,0,0.093712814,0.093712814,0.023428204,0.040578839,0.093712814
1297,33904,1297,1,0.008782091,0,0,0,0,0,0
1298,37821,1298,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
1299,33905,1299,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1300,37825,1300,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
1301,37826,1301,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
1302,37829,1302,1,0.008782091,0,0,0,0,0,0
1303,33908,1303,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
1304,37830,1304,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
1305,33909,1305,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1306,37840,1306,3,0.026346273,0.093712814,0.187425628,0.093712814,0.156188024,0.044176644,0.468564071
1307,33913,1307,4,0.035128364,0.093712814,0.132529929,0.038817115,0.103417093,0.016808304,0.413668372
1308,37841,1308,4,0.035128364,0,0.187425628,0.187425628,0.103417093,0.068363476,0.413668372
1309,37843,1309,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
1310,37846,1310,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
1311,37847,1311,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
1312,37848,1312,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1313,37849,1313,1,0.008782091,0,0,0,0,0,0
1314,37852,1314,3,0.026346273,0.20954822,0.28113842,0.0715902,0.2519155,0.030668875,0.755746499
1315,14170,1315,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1316,14171,1316,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1317,14172,1317,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1318,14174,1318,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
1319,76023,1319,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1320,76028,1320,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1321,76031,1321,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
1322,76033,1322,3,0.026346273,0,0.132529929,0.132529929,0.088353286,0.062475208,0.265059859
1323,76034,1323,1,0.008782091,0,0,0,0,0,0
1324,76035,1324,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
1325,76036,1325,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
1326,76041,1326,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1327,76043,1327,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
1328,76044,1328,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
1329,76048,1329,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
1330,76049,1330,4,0.035128364,0.093712814,0.187425628,0.093712814,0.126845296,0.038398615,0.507381186
1331,76050,1331,4,0.035128364,0.187425628,0.28113842,0.093712792,0.216384474,0.038461141,0.865537897
1332,76051,1332,2,0.017564182,0,0,0,0,0,0
1333,76052,1333,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1334,42171,1334,2,0.017564182,0.28113842,0.296345919,0.015207499,0.28874217,0.00760375,0.577484339
1335,42202,1335,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1336,48640,1336,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
1337,49080,1337,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
1338,49082,1338,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
1339,49083,1339,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1340,49085,1340,1,0.008782091,0,0,0,0,0,0
1341,49087,1341,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1342,58831,1342,13,0.114167184,0.187425628,0.468564063,0.281138435,0.325467854,0.086961572,4.231082097
1343,64655,1343,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1344,58833,1344,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1345,64657,1345,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1346,58835,1346,8,0.070256728,0.132529929,0.337886333,0.205356404,0.239935316,0.062495432,1.919482529
1347,58838,1347,10,0.087820911,0.132529929,0.337886333,0.205356404,0.229494973,0.066450339,2.294949725
1348,64658,1348,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
1349,64659,1349,2,0.017564182,0.28113842,0.296345919,0.015207499,0.28874217,0.00760375,0.577484339
1350,58843,1350,8,0.070256728,0.20954822,0.374851257,0.165303037,0.281939581,0.053312039,2.255516648
1351,64660,1351,2,0.017564182,0.28113842,0.296345919,0.015207499,0.28874217,0.00760375,0.577484339
1352,58844,1352,8,0.070256728,0.28113842,0.56227684,0.28113842,0.419008341,0.094105898,3.352066725
1353,64661,1353,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
1354,64664,1354,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1355,58845,1355,9,0.07903882,0.468564063,0.592691839,0.124127775,0.540642881,0.037648658,4.865785927
1356,64667,1356,3,0.026346273,0.20954822,0.265059859,0.055511639,0.2280521,0.026168437,0.684156299
1357,58847,1357,6,0.052692546,0.296345919,0.41909644,0.122750521,0.358742351,0.039643509,2.152454108
1358,64668,1358,4,0.035128364,0.132529929,0.265059859,0.132529929,0.198640909,0.047504975,0.794563636
1359,58849,1359,10,0.087820911,0.20954822,0.374851257,0.165303037,0.303329451,0.044267522,3.033294514
1360,64670,1360,5,0.043910455,0.187425628,0.296345919,0.108920291,0.251119322,0.043892552,1.255596608
1361,64671,1361,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
1362,64672,1362,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
1363,58852,1363,16,0.140513457,0,0.296345919,0.296345919,0.155371952,0.074156008,2.48595123
1364,58853,1364,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
1365,64673,1365,8,0.070256728,0.132529929,0.265059859,0.132529929,0.201329241,0.034372526,1.610633925
1366,64674,1366,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
1367,64676,1367,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1368,64679,1368,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1369,64681,1369,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
1370,64682,1370,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1371,58854,1371,21,0.184423912,0,0.386387825,0.386387825,0.183439302,0.085633604,3.852225333
1372,58856,1372,6,0.052692546,0.296345919,0.468564063,0.172218144,0.394056991,0.052884121,2.364341944
1373,64683,1373,7,0.061474637,0,0.132529929,0.132529929,0.091415874,0.040985532,0.639911115
1374,12196,1374,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1375,12197,1375,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
1376,12205,1376,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1377,12302,1377,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1378,33917,1378,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
1379,37854,1379,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
1380,33920,1380,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1381,33922,1381,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
1382,33924,1382,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
1383,37857,1383,7,0.061474637,0,0.20954822,0.20954822,0.107963789,0.058299519,0.755746521
1384,37860,1384,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1385,33928,1385,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
1386,33930,1386,2,0.017564182,0.187425628,0.374851257,0.187425628,0.281138442,0.093712814,0.562276885
1387,37861,1387,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
1388,33931,1388,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1389,37862,1389,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1390,33935,1390,8,0.070256728,0.20954822,0.397589773,0.188041553,0.313980335,0.059229659,2.511842683
1391,37863,1391,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1392,33936,1392,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1393,33944,1393,2,0.017564182,0.337886333,0.386387825,0.048501492,0.362137079,0.024250746,0.724274158
1394,37865,1394,3,0.026346273,0.093712814,0.187425628,0.093712814,0.156188024,0.044176644,0.468564071
1395,97523,1395,5,0.043910455,0.28113842,0.41909644,0.13795802,0.346411377,0.054299414,1.732056886
1396,97524,1396,10,0.087820911,0.093712814,0.296345919,0.202633105,0.2143002,0.064291079,2.143001996
1397,97525,1397,3,0.026346273,0.265059859,0.28113842,0.016078562,0.2757789,0.007579507,0.827336699
1398,97526,1398,4,0.035128364,0,0.093712814,0.093712814,0.046856407,0.046856407,0.187425628
1399,97527,1399,9,0.07903882,0.093712814,0.374851257,0.281138442,0.192410198,0.082998632,1.731691778
1400,97530,1400,11,0.096603002,0.187425628,0.41909644,0.231670812,0.284814211,0.0768336,3.132956326
1401,97532,1401,2,0.017564182,0.093712814,0.20954822,0.115835406,0.151630517,0.057917703,0.303261034
1402,97534,1402,3,0.026346273,0.468564063,0.530119717,0.061555654,0.489082615,0.029017613,1.467247844
1403,97536,1403,4,0.035128364,0.41909644,0.675772667,0.256676227,0.540871993,0.102174506,2.163487971
1404,97537,1404,5,0.043910455,0.187425628,0.337886333,0.150460705,0.240684846,0.059543596,1.20342423
1405,97538,1405,5,0.043910455,0.20954822,0.386387825,0.176839605,0.299045631,0.060513415,1.495228156
1406,97539,1406,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
1407,97540,1407,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
1408,97541,1408,5,0.043910455,0.374851257,0.504658937,0.129807681,0.426025862,0.054091427,2.130129308
1409,97543,1409,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
1410,97544,1410,4,0.035128364,0.20954822,0.386387825,0.176839605,0.316783305,0.070946681,1.267133221
