XCoord,YCoord,JOIN_COUNT,ZIPCODE
-96.61843371,32.71890112,0,75180
-91.92302227,30.41408181,1,70512
-91.90284745,29.90360376,0,70513
-96.55517557,32.72694463,0,75181
-88.1677973,37.06847373,0,42055
-88.98608673,37.11149502,0,42056
-88.47475599,37.05925383,0,42058
-88.82769405,36.96440216,0,42060
-88.76963475,36.88269875,0,42061
-88.09392209,37.35403448,1,42064
-83.89374058,43.4041711,1,48601
-88.63942986,36.73283101,1,42066
-88.75654473,36.92218187,0,42069
-83.97467795,43.41972684,8,48602
-79.22883152,36.51965013,0,27305
-79.97526605,35.21537687,0,27306
-79.99315779,36.17268913,0,27310
-79.47453383,36.48319469,0,27311
-79.19673837,35.75675818,0,27312
-79.75182276,35.92898082,0,27313
-79.18700307,36.29169232,0,27314
-79.39267845,36.50532928,0,27315
-79.62224312,35.68987469,0,27316
-79.80283343,35.8374633,0,27317
-79.6575875,36.34246382,1,27320
-79.57467817,35.46322609,0,27325
-79.55639088,36.45345011,0,27326
-79.18718327,35.51635735,1,27330
-79.13601771,35.37930351,0,27332
-79.31716704,35.94587255,0,27340
-79.70202305,35.52465077,0,27341
-79.09163345,36.50315755,0,27343
-79.43187585,35.72928824,1,27344
-79.41629175,35.89841645,0,27349
-79.88926272,35.80576088,0,27350
-79.56855174,35.78962878,0,27355
-79.79799462,35.43919341,0,27356
-79.9770021,36.26818634,0,27357
-79.87973593,36.22807238,0,27358
-80.09979006,35.85771614,1,27360
-79.99172229,35.81079255,0,27370
-79.95883654,35.42018486,1,27371
-79.53537889,35.25452513,0,27376
-79.60261345,36.03816533,0,27377
-79.3462386,36.37710779,0,27379
-79.76577501,36.07010993,4,27401
-79.82469155,36.06432673,2,27403
-79.73543172,36.11603659,4,27405
-79.7656642,35.99911022,1,27406
-83.78832358,41.35142191,0,43569
-84.44005773,41.58707301,0,43570
-83.81973487,41.51584175,0,43571
-83.53998428,41.65199974,4,43604
-83.50672046,41.64826629,0,43605
-83.61085002,41.67172276,2,43606
-83.60610095,41.64750067,0,43607
-82.81080608,37.85830771,0,41274
-83.50062891,37.71937733,0,41301
-83.7111432,37.58221889,0,41311
-83.64037332,37.42584826,0,41314
-83.18915019,37.44764274,0,41317
-83.38981233,37.80018292,0,41332
-83.29612856,37.53587023,1,41339
-83.30807199,37.42374794,0,41348
-83.33353335,37.82352634,0,41352
-83.62760117,37.78905569,0,41360
-83.63143455,37.70926927,0,41365
-83.21867224,37.59459799,0,41366
-83.22555399,37.41672593,0,41367
-83.35040058,37.6527983,0,41385
-97.35731279,35.3438227,0,73165
-92.52909202,34.66307028,2,72002
-97.64250856,35.38131726,0,73169
-91.39771997,34.3859724,0,72003
-111.9665587,41.1579562,1,84405
-97.55059526,35.32737868,0,73170
-97.62227959,35.34526312,0,73173
-97.64448292,35.4244382,0,73179
-91.77951005,34.28201608,0,72004
-91.07151902,35.53998794,0,72005
-111.9761428,41.32201082,0,84414
-91.35115518,35.24536835,0,72006
-91.98183026,35.00238812,0,72007
-110.760409,39.54696201,1,84501
-91.53610012,35.32023666,0,72010
-109.414415,37.56293093,1,84511
-92.47158364,34.5118709,0,72011
-109.5712512,37.13714533,0,84512
-91.9174683,35.09827844,0,72012
-111.0098456,39.2442826,1,84513
-97.11482158,34.20306692,1,73401
-97.55502579,34.45347155,0,73425
-109.179297,38.94263225,0,84515
-111.0688491,39.14299552,0,84516
-92.36834556,35.45670778,0,72013
-122.0371584,37.65988743,0,94542
-122.0572053,37.63382251,0,94544
-122.1230065,37.6140599,2,94545
-122.0800367,37.71492314,2,94546
-122.2643501,38.00903073,0,94547
-121.6535048,37.97345188,0,94548
-122.1167057,37.89753746,0,94549
-121.601138,37.52907739,4,94550
-121.7700498,37.75263475,0,94551
-122.0179086,37.71306046,0,94552
-122.1350491,37.99538155,4,94553
-122.0847434,37.55362788,0,94555
-122.1148788,37.84064607,0,94556
-122.2563899,38.45493054,2,94558
-122.3079861,38.23291407,1,94559
-122.0309995,37.52036053,0,94560
-121.6925966,37.99362378,0,94561
-122.1845925,37.87965757,0,94563
-122.2821665,37.99337173,2,94564
-121.9070189,38.01581093,2,94565
-121.8591086,37.64913329,0,94566
-122.3860072,38.70586383,0,94567
-121.9146887,37.71524195,2,94568
-122.1924383,38.03516558,0,94569
-121.7404486,38.15824877,0,94571
-122.2521996,38.03322464,0,94572
-84.77973543,37.28537255,0,42566
-84.76842823,42.74645981,2,48837
-90.46977605,31.56534223,3,39601
-84.606518,37.26419921,0,42567
-90.45859208,31.4377626,0,39629
-85.25747525,43.18390907,3,48838
-90.84574159,31.4593259,0,39630
-85.13316095,36.7315924,1,42602
-85.02752536,36.78241899,0,42603
-84.37067013,42.76899654,0,48840
-91.09723288,31.07759261,1,39631
-84.23693195,43.11433342,0,48841
-85.11681668,36.92483425,0,42629
-84.48098876,36.74039289,0,42631
-91.18491747,31.29103354,0,39633
-90.46343099,31.19142825,0,39635
-84.53875675,42.63382922,0,48842
-90.99353004,31.2259981,0,39638
-90.16987197,31.35670054,0,39641
-90.01942922,31.24400837,0,39643
-84.83043546,36.7928383,1,42633
-83.9263231,42.56902794,4,48843
-84.41928353,36.87920424,0,42634
-84.84790363,43.10441252,0,48845
-84.39839122,36.6806918,0,42635
-84.47016171,36.67477411,0,42638
-90.79780987,31.14746623,0,39645
-90.72013934,31.51577821,0,39647
-85.03748172,37.05509966,1,42642
-85.05754137,42.98705218,5,48846
-121.5519255,39.43521037,0,95968
-121.6473782,39.71631117,1,95969
-122.0603,39.40056746,0,95970
-120.9001816,39.93716064,1,95971
-121.8482387,39.8974439,0,95973
-121.8384552,39.48022082,0,95974
-121.1515929,39.22435311,0,95975
-121.2879136,39.17693522,0,95977
-121.5363143,39.8756013,0,95978
-122.5158509,39.30151599,0,95979
-121.0359739,39.63606208,0,95981
-121.8046701,39.18313272,0,95982
-120.7072769,40.07791609,0,95983
-121.1226544,40.0409439,0,95984
-120.7708768,39.34254814,0,95986
-122.2824743,39.09611444,1,95987
-122.2742973,39.50508277,1,95988
-121.6129218,39.02239865,2,95991
-121.6884828,39.08188529,0,95993
-122.4600443,40.59652097,6,96001
-122.3173456,40.53020704,0,96002
-122.2387171,40.74374241,0,96003
-120.8529765,41.17425286,0,96006
-122.27911,40.45867633,0,96007
-122.1082098,40.71233873,0,96008
-121.0410445,41.06347139,0,96009
-123.2462779,40.91941033,0,96010
-121.9834297,41.05007396,0,96011
-121.6863788,41.00149512,0,96013
-122.7779315,41.3389467,0,96014
-120.9172687,41.50374374,0,96015
-121.5231415,40.91151685,0,96016
-122.2699982,41.11948034,0,96017
-122.3773858,40.67915698,0,96019
-121.2963499,40.36702011,1,96020
-122.2653946,39.92642374,1,96021
-81.33322626,39.80225994,0,43788
-78.04075031,38.00242385,0,23093
-77.83149571,37.7125989,0,23102
-89.37176653,46.80401389,4,49953
-88.7078184,47.00440137,0,49955
-77.72549249,37.65064383,0,23103
-81.0998748,39.74330942,0,43793
-77.20179626,37.71625357,0,23106
-76.72772774,37.64846131,0,23108
-88.66928631,46.82734151,0,49958
-81.85989996,40.09580421,0,43802
-89.9983824,46.47063672,0,49959
-89.25647392,46.71123412,0,49960
-76.32874023,37.43527915,0,23109
-88.72198342,46.52259947,0,49961
-76.77013973,37.58216178,0,23110
-81.73743715,40.45387885,0,43804
-81.97254399,40.39331226,0,43805
-81.92624906,40.18322944,0,43811
-88.15224232,46.83526114,0,49962
-88.66480619,47.05327457,0,49963
-88.85509255,46.95047193,0,49965
-77.24684754,37.61151352,2,23111
-88.93683482,46.4955358,0,49967
-81.88217968,40.27167358,2,43812
-89.89308993,46.49225721,1,49968
-84.82050224,35.95372018,0,37723
-83.7009277,36.54690188,0,37724
-81.46502338,27.62432127,2,33825
-81.51393671,27.81635598,0,33827
-83.39816216,35.99871962,0,37725
-84.83439114,36.20755811,0,37726
-83.00724841,35.88801871,0,37727
-84.03445752,36.51665939,0,37729
-83.97553827,36.54734787,0,37730
-83.00653845,36.54330802,0,37731
-84.60636474,36.32703908,0,37732
-84.71123221,36.35407658,0,37733
-81.81744608,27.8749145,2,33830
-84.11972994,35.7576924,0,37737
-81.9924968,27.60296976,0,33834
-83.47483147,35.6702189,0,37738
-81.591127,28.19083109,1,33837
-84.18028195,35.67540313,0,37742
-81.61358522,28.02012985,0,33838
-81.75068652,27.97554341,0,33839
-81.75635115,27.73560582,0,33841
-82.85680555,36.06548218,2,37743
-81.53176658,27.72285593,0,33843
-82.82388896,36.27441315,2,37745
-81.58531786,28.08450364,0,33844
-81.82333219,27.80461746,0,33847
-81.50687431,28.27739605,0,33848
-82.07373988,28.21682702,0,33849
-81.7326443,28.12108812,0,33850
-70.00343745,41.87504671,0,2651
-70.0956576,42.04635345,0,2652
-69.97411097,41.76893426,0,2653
-70.39244501,41.62972827,0,2655
-70.19792113,42.05771454,0,2657
-70.02214115,41.68221309,0,2659
-70.15434283,41.70543577,0,2660
-69.9999351,41.90536596,0,2663
-70.19485132,41.67385557,0,2664
-70.043889,41.99073622,0,2666
-70.02065124,41.92589579,0,2667
-70.35581088,41.71230572,0,2668
-69.9925165,41.67074371,0,2669
-70.17181412,41.65901259,0,2670
-70.11099382,41.67230145,0,2671
-70.31810893,41.6354507,0,2672
-70.24727685,41.65528126,0,2673
-70.23096709,41.70509935,0,2675
-71.06118084,41.78451491,0,2702
-91.55179439,29.84593264,0,70514
-96.55403987,32.80013879,0,75182
-92.56948523,30.45217085,0,70515
-105.0289019,40.16392114,0,80504
-92.30370366,30.36576173,0,70516
-105.5786093,40.20874937,0,80510
-105.5722232,40.34010964,0,80511
-96.31191828,32.95182515,0,75189
-105.5732222,40.63402805,0,80512
-95.08959682,31.10078568,0,75845
-96.16542656,31.33863351,0,75846
-95.14601383,31.35383187,0,75847
-96.32992158,31.76523966,0,75848
-95.4816476,31.41741138,0,75849
-95.9168318,31.13742921,0,75850
-95.49713825,31.09324737,0,75851
-95.71166252,30.96683962,1,75852
-95.81321306,31.93694776,0,75853
-95.85023909,31.56219612,0,75855
-95.25574401,31.18889844,0,75856
-95.12665358,31.39077376,0,75858
-96.24021471,31.88159499,0,75859
-96.24860338,31.62089689,0,75860
-95.89239816,31.85322263,0,75861
-95.3238421,30.95983177,1,75862
-94.65550715,31.30135876,0,75901
-84.02965587,43.46312721,4,48603
-83.96251895,43.49441215,4,48604
-83.9337506,43.43177398,0,48607
-88.28389131,36.6203367,1,42071
-88.09568603,36.55813501,0,42076
-84.08796506,43.38740677,0,48609
-88.27514353,37.29174508,1,42078
-88.57882828,36.56272564,0,42079
-84.17436248,44.12831092,0,48610
-88.40811581,37.23241138,0,42081
-88.49960643,36.91793553,0,42082
-84.09315869,43.63180835,3,48611
-88.27921601,37.16144879,0,42083
-88.2460666,37.43464298,0,42084
-88.80017448,36.57040813,0,42085
-88.76899343,37.08909852,0,42086
-89.00625899,36.97406673,0,42087
-84.43191417,43.88114046,1,48612
-84.16781146,43.95320295,0,48613
-84.30252171,43.25054469,0,48614
-88.74671196,36.61602199,0,42088
-84.4714552,43.4294805,1,48615
-84.11172166,43.19288354,3,48616
-84.71581161,43.84683465,3,48617
-84.56020361,43.73724637,1,48618
-79.87646082,36.00982888,0,27407
-79.81413547,36.10311148,1,27408
-79.94473287,36.09388416,0,27409
-79.89430895,36.11785419,0,27410
-79.8076504,36.18373853,0,27455
-78.68497834,35.4857481,0,27501
-78.91503286,35.72010626,0,27502
-84.82600292,32.57941942,0,31820
-78.87779228,36.15926192,0,27503
-84.97112505,32.11761288,0,31821
-78.51901794,35.3989678,0,27504
-84.91181635,32.86686009,0,31822
-84.82333945,32.80502203,0,31823
-79.00201569,35.42069106,0,27505
-84.52714198,32.05418275,0,31824
-78.56308427,36.51274169,0,27507
-78.24982531,35.95768669,0,27508
-78.7758027,36.12846721,2,27509
-84.66913511,32.11817849,1,31825
-79.08191134,35.91585257,0,27510
-84.70356381,32.79413757,0,31826
-84.52690036,32.68708209,0,31827
-84.73521076,32.56841756,0,31829
-78.78434132,35.7632533,0,27511
-84.73185578,32.89651562,2,31830
-84.70502945,32.68426095,0,31831
-84.61622496,31.96120405,0,31832
-78.8026767,35.80222786,0,27513
-79.04446345,35.96720681,7,27514
-85.08915689,32.85040162,1,31833
-84.53996292,32.79700882,0,31836
-79.15141088,35.91247372,0,27516
-84.9798991,32.46478927,6,31901
-83.37635116,37.40956216,0,41390
-83.67023525,37.68665807,0,41397
-83.27928916,37.78086788,0,41408
-83.19783844,37.98975142,0,41421
-83.42417134,37.8838937,0,41425
-82.97328699,37.6676425,0,41464
-83.08565249,37.72847727,0,41465
-83.21959071,37.94286202,1,41472
-82.51727033,37.51610117,1,41501
-82.28746679,37.66434583,1,41503
-82.47607448,37.25371481,0,41512
-82.34254422,37.34931091,0,41513
-82.33076481,37.67081646,0,41514
-82.58018501,37.19508367,0,41517
-82.32156525,37.58404513,0,41519
-82.40910344,37.3108678,0,41522
-82.2310611,37.41796291,0,41524
-82.50855457,37.43157119,0,41526
-82.28900564,37.63209236,0,41527
-82.13990501,37.54898446,0,41528
-82.23275651,37.59280708,0,41531
-91.11180802,35.43252193,0,72014
-97.36690153,33.90518151,0,73430
-110.8903023,39.39247065,0,84518
-96.41945275,34.25702261,0,73432
-110.4204406,39.52916475,0,84520
-110.7818481,39.42154606,0,84521
-111.1999131,38.92042838,0,84522
-97.40676713,34.6240996,0,73433
-111.1998998,39.0944684,0,84523
-97.5856091,34.62388489,0,73434
-97.41556428,34.3619055,0,73437
-97.49944791,34.28644024,1,73438
-110.2545283,38.94653158,0,84525
-92.58958574,34.49332429,2,72015
-92.63162796,34.97078457,0,72016
-91.4102559,34.89738113,0,72017
-110.9459201,39.74544085,0,84526
-96.7569096,33.94551439,0,73439
-96.89989219,33.98067821,0,73440
-97.43057435,33.9044732,0,73441
-111.0784601,39.40953028,0,84528
-97.67179844,34.32649803,0,73442
-110.8207498,39.6794461,0,84529
-97.29620831,34.16437627,0,73443
-97.35849962,34.45673132,0,73444
-109.1614837,38.28902844,0,84530
-92.68946034,34.63535314,1,72019
-122.426123,38.45566541,0,94573
-122.3927097,38.53569223,1,94574
-122.110566,37.84177752,0,94575
-122.476382,38.54942238,0,94576
-122.1682018,37.71255476,1,94577
-122.125302,37.70643369,3,94578
-122.1572007,37.68649128,0,94579
-122.1336164,37.67699679,0,94580
-121.9153729,37.76352517,0,94582
-121.9727073,37.75512265,1,94583
-121.9260125,38.19381009,0,94585
-121.8512523,37.57371583,0,94586
-122.0186261,37.60315119,0,94587
-121.8818872,37.7373828,2,94588
-122.2358514,38.16460925,2,94589
-122.2486223,38.10305101,1,94590
-122.1953804,38.12345182,0,94591
-122.2746742,38.09197516,0,94592
-122.0693831,37.87195645,0,94595
-122.0375552,37.88909815,1,94596
-122.0716639,37.91819541,0,94597
-122.0004257,37.90109749,2,94598
-122.361508,38.40988104,1,94599
-122.2183806,37.77671181,5,94601
-84.61064869,36.69211886,0,42647
-84.42242481,36.62463882,0,42649
-84.57472392,43.27110142,3,48847
-84.45740031,36.77787425,0,42653
-84.35563724,42.88723938,0,48848
-90.38235293,31.18728777,1,39648
-85.13203554,42.80091242,1,48849
-85.25416393,43.43782605,2,48850
-90.47403785,31.11255144,1,39652
-84.93978226,42.95566968,1,48851
-85.04603278,43.35169739,0,48852
-84.69020061,43.10125813,0,48853
-85.83580215,37.70497631,2,42701
-86.15971783,37.56314179,0,42712
-90.86617022,31.46183653,1,39653
-82.93545484,39.72571609,0,43103
-77.6544626,39.13858295,0,20158
-87.82658372,35.76960217,0,37097
-82.61663972,39.8635696,0,43105
-86.32589046,43.38181014,1,49461
-77.39567077,39.01265576,0,20164
-87.31517302,35.86809197,0,37098
-83.42117889,39.64232823,0,43106
-112.466957,46.03410062,24,59701
-112.5374567,46.04570897,0,59703
-82.40956845,39.69087791,0,43107
-82.83416178,39.91200029,0,43109
-77.38854697,39.05063918,0,20165
-112.0603214,45.06887271,0,59710
-85.98616533,42.84713834,1,49464
-87.63500772,36.06551148,0,37101
-77.45527505,38.9857751,0,20166
-82.7994775,39.82633765,1,43110
-122.4470063,40.33504404,0,96022
-121.9070903,41.92687764,0,96023
-122.8904647,40.57540836,0,96024
-122.3137363,41.21062357,0,96025
-123.0688278,41.38387276,1,96027
-121.4720442,41.01055957,1,96028
-122.4780958,39.94208771,0,96029
-123.1818255,41.1835244,0,96031
-122.9641381,41.60672127,0,96032
-122.5691834,40.76365349,0,96033
-122.615426,41.43183661,0,96034
-122.1816094,40.04717903,0,96035
-122.9350549,41.54799555,0,96037
-122.5464344,41.60892445,0,96038
-123.4888833,41.69297212,0,96039
-121.4226546,40.77866873,0,96040
-123.19447,40.52363382,0,96041
-122.5200526,41.94081541,0,96044
-123.4290377,40.5996806,0,96046
-122.6639416,40.4643038,0,96047
-123.0521501,40.82106536,0,96048
-123.3259096,41.7684056,0,96049
-122.8868889,41.9000395,0,96050
-122.4031063,40.93259408,0,96051
-122.8153983,40.72818839,0,96052
-121.1004385,41.26649489,0,96054
-122.0354774,40.0848357,0,96055
-121.2830717,41.02369027,0,96056
-117.8163913,33.75562283,1,92705
-117.8821802,33.76586924,2,92706
-117.8708491,33.709938,1,92707
-117.9511903,33.71049102,2,92708
-117.8191639,33.73401028,2,92780
-117.7846917,33.73972259,0,92782
-117.9522587,33.84442744,2,92801
-117.9236554,33.80826597,0,92802
-117.974986,33.81824484,3,92804
-117.9057477,33.83035229,2,92805
-117.8707585,33.83851266,1,92806
-117.789289,33.84970401,1,92807
-117.7401773,33.85647314,1,92808
-77.66205004,37.43499278,0,23112
-82.00665028,40.13670108,0,43821
-89.22101308,46.24628071,2,49969
-88.60489056,46.54127581,0,49970
-77.67760468,37.53841536,0,23113
-89.70116044,46.67711025,0,49971
-89.38224822,46.15613769,0,54540
-89.05693064,46.05226699,0,54554
-82.17251349,40.17739613,0,43822
-77.65937794,37.48216093,2,23114
-76.91442092,37.81102345,0,23115
-81.76147778,40.36277784,0,43824
-82.14474845,40.06168739,0,43830
-77.33449175,37.67952627,2,23116
-81.58243425,40.27477494,0,43832
-81.71974766,40.20872333,0,43836
-77.87496765,37.97992577,0,23117
-76.27661175,37.44873453,0,23119
-81.48065524,40.30192661,0,43837
-77.78499047,37.40974099,0,23120
-81.60400779,40.40719883,0,43840
-82.01275964,40.13691767,0,43842
-78.2989264,37.65470421,0,23123
-82.17392832,40.33667142,0,43843
-77.05227792,37.55346719,1,23124
-76.27932098,37.33050763,0,23125
-77.14489067,37.92259917,0,23126
-76.42376619,37.44012222,0,23128
-77.77530613,37.68648022,0,23129
-76.26799639,37.39533675,0,23130
-82.05254288,40.33364756,0,43844
-76.31052717,37.34497566,0,23138
-81.73120796,40.25693869,0,43845
-80.86210928,40.22383062,0,43901
-80.96235028,39.89143157,0,43902
-80.95206822,40.4702736,0,43903
-81.62358458,28.04442299,0,33851
-84.51340692,35.94872793,1,37748
-83.53973734,36.56933401,0,37752
-83.10040686,35.82313691,0,37753
-84.0329659,36.13110096,0,37754
-84.52724814,36.41292698,0,37755
-84.41981314,36.30461175,0,37756
-84.14315177,36.30166357,0,37757
-81.3740868,27.23885349,1,33852
-83.4645082,36.1104485,2,37760
-84.12596772,36.57704092,1,37762
-81.58465976,27.90024201,1,33853
-81.4099238,27.85614765,0,33854
-81.35276032,27.79537189,0,33855
-81.42835406,27.85643209,0,33856
-81.1835712,27.38263241,0,33857
-84.49245938,35.82249079,0,37763
-81.6220611,27.87730776,0,33859
-83.61712701,35.97096418,0,37764
-83.06487823,36.57193367,0,37765
-81.99425213,27.79162576,0,33860
-84.08637693,36.39802978,1,37766
-81.96301,27.43855132,0,33865
-81.19560678,27.7769164,0,33867
-84.15334118,36.21841253,0,37769
-81.82394513,28.2561153,0,33868
-84.66323839,36.1532979,0,37770
-81.40212806,27.50424246,1,33870
-71.29489537,41.93110492,3,2703
-70.88737959,41.43693017,0,2713
-71.15059005,41.81752622,0,2715
-70.97168228,41.7587381,0,2717
-71.01161861,41.86894668,0,2718
-70.86935829,41.63428839,0,2719
-71.11805547,41.73283849,4,2720
-71.14768319,41.6747121,0,2721
